seqid	bp	p_val	calibrated.pvalue	p.bonf	start	end	strand	gene_id	description	dist_to_start	dist_to_end	in_gene	in_window	position	distance
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	21004807	21006054	+	Sdiv_ptg000009l_2147-R	Protein of unknown function	47945	46698	FALSE	TRUE	downstream	46698
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	20998189	21000775	+	Sdiv_ptg000009l_2146-R	Protein of unknown function	54563	51977	FALSE	TRUE	downstream	51977
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	20993587	20996338	-	Sdiv_ptg000009l_2145-R	Similar to TAP46: PP2A regulatory subunit TAP46 (Arabidopsis thaliana)	59165	56414	FALSE	TRUE	downstream	56414
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	21109374	21111556	-	Sdiv_ptg000009l_2164-R	Similar to SPCH: Transcription factor SPEECHLESS (Arabidopsis thaliana)	-56622	-58804	FALSE	TRUE	upstream	56622
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	20990357	20991798	-	Sdiv_ptg000009l_2144-R	Protein of unknown function	62395	60954	FALSE	TRUE	downstream	60954
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	20987911	20989160	+	Sdiv_ptg000009l_2143-R	Protein of unknown function	64841	63592	FALSE	TRUE	downstream	63592
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	20984285	20987527	-	Sdiv_ptg000009l_2142-R	Protein of unknown function	68467	65225	FALSE	TRUE	downstream	65225
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	20980263	20983892	+	Sdiv_ptg000009l_2141-R	Similar to PKP2: Plastidial pyruvate kinase 2 (Arabidopsis thaliana)	72489	68860	FALSE	TRUE	downstream	68860
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	21122618	21124783	+	Sdiv_ptg000009l_2165-R	Protein of unknown function	-69866	-72031	FALSE	TRUE	upstream	69866
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	21125357	21125771	+	Sdiv_ptg000009l_2166-R	Similar to AGP22: Arabinogalactan protein 22 (Arabidopsis thaliana)	-72605	-73019	FALSE	TRUE	upstream	72605
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	20974344	20979893	-	Sdiv_ptg000009l_2140-R	Similar to TIMELESS: Protein timeless homolog (Homo sapiens)	78408	72859	FALSE	TRUE	downstream	72859
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	21127585	21128766	-	Sdiv_ptg000009l_2167-R	Similar to At5g53260: Late embryogenesis abundant protein 49 (Arabidopsis thaliana)	-74833	-76014	FALSE	TRUE	upstream	74833
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	21128141	21128555	+	Sdiv_ptg000009l_2168-R	Protein of unknown function	-75389	-75803	FALSE	TRUE	upstream	75389
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	21129091	21131166	+	Sdiv_ptg000009l_2169-R	Similar to PDV1: Plastid division protein PDV1 (Arabidopsis thaliana)	-76339	-78414	FALSE	TRUE	upstream	76339
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	21133411	21136742	-	Sdiv_ptg000009l_2170-R	Similar to IF3-1: Translation initiation factor IF3-1%2C mitochondrial (Arabidopsis thaliana)	-80659	-83990	FALSE	TRUE	upstream	80659
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	20969826	20970754	-	Sdiv_ptg000009l_2139-R	Similar to MAKR6: Probable membrane-associated kinase regulator 6 (Arabidopsis thaliana)	82926	81998	FALSE	TRUE	downstream	81998
Chr2	21052752	2.646265820995996e-6	1.1318020335494115e-18	0.2549915282453532	20959962	20961484	-	Sdiv_ptg000009l_2138-R	Protein of unknown function	92790	91268	FALSE	TRUE	downstream	91268
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3482294	3485385	-	Sdiv_ptg000003l_0592-R	Similar to PIN7: Auxin efflux carrier component 7 (Arabidopsis thaliana)	-3206	-6297	FALSE	TRUE	upstream	3206
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3473153	3475181	-	Sdiv_ptg000003l_0591-R	Similar to WDL7: Protein WVD2-like 7 (Arabidopsis thaliana)	5935	3907	FALSE	TRUE	downstream	3907
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3471356	3471682	+	Sdiv_ptg000003l_0590-R	Protein of unknown function	7732	7406	FALSE	TRUE	downstream	7406
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3487063	3491421	-	Sdiv_ptg000003l_0593-R	Similar to SULTR3%3B3: Probable sulfate transporter 3.3 (Arabidopsis thaliana)	-7975	-12333	FALSE	TRUE	upstream	7975
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3467599	3468045	+	Sdiv_ptg000003l_0589-R	Protein of unknown function	11489	11043	FALSE	TRUE	downstream	11043
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3462186	3464508	+	Sdiv_ptg000003l_0588-R	Similar to PUB11: U-box domain-containing protein 11 (Arabidopsis thaliana)	16902	14580	FALSE	TRUE	downstream	14580
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3495203	3496148	+	Sdiv_ptg000003l_0594-R	Similar to CPN10: 10 kDa chaperonin%2C mitochondrial (Arabidopsis thaliana)	-16115	-17060	FALSE	TRUE	upstream	16115
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3495742	3497224	-	Sdiv_ptg000003l_0595-R	Protein of unknown function	-16654	-18136	FALSE	TRUE	upstream	16654
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3454984	3457953	+	Sdiv_ptg000003l_0587-R	Similar to LPR1: Multicopper oxidase LPR1 (Arabidopsis thaliana)	24104	21135	FALSE	TRUE	downstream	21135
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3502206	3503707	-	Sdiv_ptg000003l_0596-R	Similar to CAR8: Protein C2-DOMAIN ABA-RELATED 8 (Arabidopsis thaliana)	-23118	-24619	FALSE	TRUE	upstream	23118
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3450152	3451427	+	Sdiv_ptg000003l_0586-R	Similar to HIPP37: Heavy metal-associated isoprenylated plant protein 37 (Arabidopsis thaliana)	28936	27661	FALSE	TRUE	downstream	27661
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3509653	3512980	+	Sdiv_ptg000003l_0597-R	Similar to TMEM214: Transmembrane protein 214 (Bos taurus)	-30565	-33892	FALSE	TRUE	upstream	30565
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3445958	3447093	+	Sdiv_ptg000003l_0585-R	Similar to HIPP22: Heavy metal-associated isoprenylated plant protein 22 (Arabidopsis thaliana)	33130	31995	FALSE	TRUE	downstream	31995
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3513567	3517314	+	Sdiv_ptg000003l_0598-R	Protein of unknown function	-34479	-38226	FALSE	TRUE	upstream	34479
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3440026	3441947	-	Sdiv_ptg000003l_0584-R	Protein of unknown function	39062	37141	FALSE	TRUE	downstream	37141
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3517517	3521914	+	Sdiv_ptg000003l_0599-R	Similar to At1g23190: Probable phosphoglucomutase%2C cytoplasmic 1 (Arabidopsis thaliana)	-38429	-42826	FALSE	TRUE	upstream	38429
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3437242	3439512	-	Sdiv_ptg000003l_0583-R	Similar to At1g22960: Pentatricopeptide repeat-containing protein At1g22960%2C mitochondrial (Arabidopsis thaliana)	41846	39576	FALSE	TRUE	downstream	39576
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3433974	3436349	-	Sdiv_ptg000003l_0582-R	Similar to ICU11: 2-oxoglutarate and iron-dependent oxygenase domain-containing protein ICU11 (Arabidopsis thaliana)	45114	42739	FALSE	TRUE	downstream	42739
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3430908	3433666	+	Sdiv_ptg000003l_0581-R	Similar to TH1: Thiamine biosynthetic bifunctional enzyme TH1%2C chloroplastic (Arabidopsis thaliana)	48180	45422	FALSE	TRUE	downstream	45422
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3525571	3527613	+	Sdiv_ptg000003l_0600-R	Similar to PME6: Probable pectinesterase/pectinesterase inhibitor 6 (Arabidopsis thaliana)	-46483	-48525	FALSE	TRUE	upstream	46483
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3425956	3430657	+	Sdiv_ptg000003l_0580-R	Similar to TCP11: T-complex protein 11 homolog (Homo sapiens)	53132	48431	FALSE	TRUE	downstream	48431
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3531047	3531679	-	Sdiv_ptg000003l_0601-R	Similar to PMEI7: Pectinesterase inhibitor 7 (Arabidopsis thaliana)	-51959	-52591	FALSE	TRUE	upstream	51959
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3419758	3422200	-	Sdiv_ptg000003l_0579-R	Similar to CSN5A: COP9 signalosome complex subunit 5a (Arabidopsis thaliana)	59330	56888	FALSE	TRUE	downstream	56888
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3536089	3538231	+	Sdiv_ptg000003l_0602-R	Similar to At1g23210: Endoglucanase 4 (Arabidopsis thaliana)	-57001	-59143	FALSE	TRUE	upstream	57001
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3539938	3549722	+	Sdiv_ptg000003l_0603-R	Similar to MED23: Mediator of RNA polymerase II transcription subunit 23 (Arabidopsis thaliana)	-60850	-70634	FALSE	TRUE	upstream	60850
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3415956	3417991	+	Sdiv_ptg000003l_0578-R	Similar to ARP1: Probable RNA-binding protein ARP1 (Arabidopsis thaliana)	63132	61097	FALSE	TRUE	downstream	61097
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3550372	3552034	-	Sdiv_ptg000003l_0604-R	Similar to UEV1A: Ubiquitin-conjugating enzyme E2 variant 1A (Arabidopsis thaliana)	-71284	-72946	FALSE	TRUE	upstream	71284
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3553650	3554090	+	Sdiv_ptg000003l_0605-R	Similar to RPL27AB: 60S ribosomal protein L27a-2 (Arabidopsis thaliana)	-74562	-75002	FALSE	TRUE	upstream	74562
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3555738	3556076	-	Sdiv_ptg000003l_0606-R	Protein of unknown function	-76650	-76988	FALSE	TRUE	upstream	76650
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3556490	3559802	-	Sdiv_ptg000003l_0607-R	Similar to GGAT1: Glutamate--glyoxylate aminotransferase 1 (Arabidopsis thaliana)	-77402	-80714	FALSE	TRUE	upstream	77402
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3562073	3564375	-	Sdiv_ptg000003l_0608-R	Similar to lip: Lipase (Staphylococcus hyicus)	-82985	-85287	FALSE	TRUE	upstream	82985
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3567320	3570222	-	Sdiv_ptg000003l_0609-R	Protein of unknown function	-88232	-91134	FALSE	TRUE	upstream	88232
Chr3	3479088	4.1998378157700305e-6	5.22414878786632e-17	0.40469217208978436	3575974	3581729	-	Sdiv_ptg000003l_0610-R	Similar to KNAT6: Homeobox protein knotted-1-like 6 (Arabidopsis thaliana)	-96886	-102641	FALSE	TRUE	upstream	96886
Chr3	17249919	1.7974095547640933e-6	3.4548231169305267e-20	0.17319658728751325	17265834	17266293	-	Sdiv_ptg000003l_1428-R	Similar to TRX5: Thioredoxin H5 (Arabidopsis thaliana)	-15915	-16374	FALSE	TRUE	upstream	15915
Chr3	17249919	1.7974095547640933e-6	3.4548231169305267e-20	0.17319658728751325	17221994	17222597	+	Sdiv_ptg000003l_1427-R	Similar to PYRD: Riboflavin biosynthesis protein PYRD%2C chloroplastic (Arabidopsis thaliana)	27925	27322	FALSE	TRUE	downstream	27322
Chr3	17249919	1.7974095547640933e-6	3.4548231169305267e-20	0.17319658728751325	17279537	17291137	-	Sdiv_ptg000003l_1429-R	Similar to IRE4: Probable serine/threonine protein kinase IRE4 (Arabidopsis thaliana)	-29618	-41218	FALSE	TRUE	upstream	29618
Chr3	17249919	1.7974095547640933e-6	3.4548231169305267e-20	0.17319658728751325	17212177	17215043	-	Sdiv_ptg000003l_1426-R	Similar to At4g20930: Probable 3-hydroxyisobutyrate dehydrogenase%2C mitochondrial (Arabidopsis thaliana)	37742	34876	FALSE	TRUE	downstream	34876
Chr3	17249919	1.7974095547640933e-6	3.4548231169305267e-20	0.17319658728751325	17202471	17206542	+	Sdiv_ptg000003l_1425-R	Similar to BGAL5: Beta-galactosidase 5 (Arabidopsis thaliana)	47448	43377	FALSE	TRUE	downstream	43377
Chr3	17249919	1.7974095547640933e-6	3.4548231169305267e-20	0.17319658728751325	17296609	17300250	+	Sdiv_ptg000003l_1430-R	Similar to RHG1A: Probable E3 ubiquitin-protein ligase RHG1A (Arabidopsis thaliana)	-46690	-50331	FALSE	TRUE	upstream	46690
Chr3	17249919	1.7974095547640933e-6	3.4548231169305267e-20	0.17319658728751325	17304369	17307461	-	Sdiv_ptg000003l_1431-R	Protein of unknown function	-54450	-57542	FALSE	TRUE	upstream	54450
Chr3	17249919	1.7974095547640933e-6	3.4548231169305267e-20	0.17319658728751325	17188698	17193746	+	Sdiv_ptg000003l_1424-R	Similar to UBC15: Ubiquitin-conjugating enzyme 15 (Arabidopsis thaliana)	61221	56173	FALSE	TRUE	downstream	56173
Chr3	17249919	1.7974095547640933e-6	3.4548231169305267e-20	0.17319658728751325	17308704	17311931	+	Sdiv_ptg000003l_1432-R	Similar to Tgs1: Trimethylguanosine synthase (Rattus norvegicus)	-58785	-62012	FALSE	TRUE	upstream	58785
Chr3	17249919	1.7974095547640933e-6	3.4548231169305267e-20	0.17319658728751325	17167472	17171132	+	Sdiv_ptg000003l_1423-R	Protein of unknown function	82447	78787	FALSE	TRUE	downstream	78787
Chr3	17249919	1.7974095547640933e-6	3.4548231169305267e-20	0.17319658728751325	17330627	17331373	+	Sdiv_ptg000003l_1433-R	Protein of unknown function	-80708	-81454	FALSE	TRUE	upstream	80708
Chr3	17249921	1.9090077794155597e-6	6.054698804358162e-20	0.18395008061670393	17265834	17266293	-	Sdiv_ptg000003l_1428-R	Similar to TRX5: Thioredoxin H5 (Arabidopsis thaliana)	-15913	-16372	FALSE	TRUE	upstream	15913
Chr3	17249921	1.9090077794155597e-6	6.054698804358162e-20	0.18395008061670393	17221994	17222597	+	Sdiv_ptg000003l_1427-R	Similar to PYRD: Riboflavin biosynthesis protein PYRD%2C chloroplastic (Arabidopsis thaliana)	27927	27324	FALSE	TRUE	downstream	27324
Chr3	17249921	1.9090077794155597e-6	6.054698804358162e-20	0.18395008061670393	17279537	17291137	-	Sdiv_ptg000003l_1429-R	Similar to IRE4: Probable serine/threonine protein kinase IRE4 (Arabidopsis thaliana)	-29616	-41216	FALSE	TRUE	upstream	29616
Chr3	17249921	1.9090077794155597e-6	6.054698804358162e-20	0.18395008061670393	17212177	17215043	-	Sdiv_ptg000003l_1426-R	Similar to At4g20930: Probable 3-hydroxyisobutyrate dehydrogenase%2C mitochondrial (Arabidopsis thaliana)	37744	34878	FALSE	TRUE	downstream	34878
Chr3	17249921	1.9090077794155597e-6	6.054698804358162e-20	0.18395008061670393	17202471	17206542	+	Sdiv_ptg000003l_1425-R	Similar to BGAL5: Beta-galactosidase 5 (Arabidopsis thaliana)	47450	43379	FALSE	TRUE	downstream	43379
Chr3	17249921	1.9090077794155597e-6	6.054698804358162e-20	0.18395008061670393	17296609	17300250	+	Sdiv_ptg000003l_1430-R	Similar to RHG1A: Probable E3 ubiquitin-protein ligase RHG1A (Arabidopsis thaliana)	-46688	-50329	FALSE	TRUE	upstream	46688
Chr3	17249921	1.9090077794155597e-6	6.054698804358162e-20	0.18395008061670393	17304369	17307461	-	Sdiv_ptg000003l_1431-R	Protein of unknown function	-54448	-57540	FALSE	TRUE	upstream	54448
Chr3	17249921	1.9090077794155597e-6	6.054698804358162e-20	0.18395008061670393	17188698	17193746	+	Sdiv_ptg000003l_1424-R	Similar to UBC15: Ubiquitin-conjugating enzyme 15 (Arabidopsis thaliana)	61223	56175	FALSE	TRUE	downstream	56175
Chr3	17249921	1.9090077794155597e-6	6.054698804358162e-20	0.18395008061670393	17308704	17311931	+	Sdiv_ptg000003l_1432-R	Similar to Tgs1: Trimethylguanosine synthase (Rattus norvegicus)	-58783	-62010	FALSE	TRUE	upstream	58783
Chr3	17249921	1.9090077794155597e-6	6.054698804358162e-20	0.18395008061670393	17167472	17171132	+	Sdiv_ptg000003l_1423-R	Protein of unknown function	82449	78789	FALSE	TRUE	downstream	78789
Chr3	17249921	1.9090077794155597e-6	6.054698804358162e-20	0.18395008061670393	17330627	17331373	+	Sdiv_ptg000003l_1433-R	Protein of unknown function	-80706	-81452	FALSE	TRUE	upstream	80706
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19105046	19109298	-	Sdiv_ptg000003l_1662-R	Protein of unknown function	3615	-637	TRUE	TRUE	in_gene	0
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19109924	19111568	-	Sdiv_ptg000003l_1663-R	Similar to At1g50590: Pirin-like protein At1g50590 (Arabidopsis thaliana)	-1263	-2907	FALSE	TRUE	upstream	1263
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19096230	19104229	-	Sdiv_ptg000003l_1661-R	Similar to VPS53: Vacuolar protein sorting-associated protein 53 A (Arabidopsis thaliana)	12431	4432	FALSE	TRUE	downstream	4432
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19113695	19116291	-	Sdiv_ptg000003l_1664-R	Similar to SCL5: Scarecrow-like protein 5 (Arabidopsis thaliana)	-5034	-7630	FALSE	TRUE	upstream	5034
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19092984	19094885	-	Sdiv_ptg000003l_1660-R	Similar to UBC20: Ubiquitin-conjugating enzyme E2 20 (Arabidopsis thaliana)	15677	13776	FALSE	TRUE	downstream	13776
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19123243	19126221	+	Sdiv_ptg000003l_1665-R	Similar to At3g20280: PHD finger protein At3g20280 (Arabidopsis thaliana)	-14582	-17560	FALSE	TRUE	upstream	14582
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19089839	19092824	+	Sdiv_ptg000003l_1659-R	Similar to THFS: Formate--tetrahydrofolate ligase (Arabidopsis thaliana)	18822	15837	FALSE	TRUE	downstream	15837
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19126763	19128910	-	Sdiv_ptg000003l_1666-R	Protein of unknown function	-18102	-20249	FALSE	TRUE	upstream	18102
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19080083	19083863	+	Sdiv_ptg000003l_1658-R	Similar to At1g50460: Hexokinase-3 (Arabidopsis thaliana)	28578	24798	FALSE	TRUE	downstream	24798
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19072554	19075497	-	Sdiv_ptg000003l_1657-R	Protein of unknown function	36107	33164	FALSE	TRUE	downstream	33164
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19070994	19072935	+	Sdiv_ptg000003l_1656-R	Similar to MARCHF1: E3 ubiquitin-protein ligase MARCHF1 (Homo sapiens)	37667	35726	FALSE	TRUE	downstream	35726
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19066860	19071052	-	Sdiv_ptg000003l_1655-R	Similar to DWF5: 7-dehydrocholesterol reductase (Arabidopsis thaliana)	41801	37609	FALSE	TRUE	downstream	37609
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19062229	19064378	-	Sdiv_ptg000003l_1654-R	Similar to SCL3: Scarecrow-like protein 3 (Arabidopsis thaliana)	46432	44283	FALSE	TRUE	downstream	44283
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19154397	19157540	+	Sdiv_ptg000003l_1667-R	Similar to At5g41620: Uncharacterized protein At5g41620 (Arabidopsis thaliana)	-45736	-48879	FALSE	TRUE	upstream	45736
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19055743	19060956	+	Sdiv_ptg000003l_1653-R	Similar to CHR28: Helicase-like transcription factor CHR28 (Arabidopsis thaliana)	52918	47705	FALSE	TRUE	downstream	47705
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19158241	19160212	-	Sdiv_ptg000003l_1668-R	Similar to OTU2: OVARIAN TUMOR DOMAIN-containing deubiquitinating enzyme 2 (Arabidopsis thaliana)	-49580	-51551	FALSE	TRUE	upstream	49580
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19043612	19053046	+	Sdiv_ptg000003l_1652-R	Similar to ptrB: Protease 2 (Moraxella lacunata)	65049	55615	FALSE	TRUE	downstream	55615
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19165463	19168908	-	Sdiv_ptg000003l_1669-R	Similar to AUG4: AUGMIN subunit 4 (Arabidopsis thaliana)	-56802	-60247	FALSE	TRUE	upstream	56802
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19039771	19043051	+	Sdiv_ptg000003l_1651-R	Similar to FYPP1: Phytochrome-associated serine/threonine-protein phosphatase 1 (Arabidopsis thaliana)	68890	65610	FALSE	TRUE	downstream	65610
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19174339	19181876	+	Sdiv_ptg000003l_1670-R	Similar to DDB_G0273473: VPS35 endosomal protein sorting factor-like (Dictyostelium discoideum)	-65678	-73215	FALSE	TRUE	upstream	65678
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19031040	19038894	+	Sdiv_ptg000003l_1650-R	Similar to VIII-A: Myosin-3 (Arabidopsis thaliana)	77621	69767	FALSE	TRUE	downstream	69767
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19182603	19184519	-	Sdiv_ptg000003l_1671-R	Similar to TGG5: Myrosinase 5 (Arabidopsis thaliana)	-73942	-75858	FALSE	TRUE	upstream	73942
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19188079	19189428	+	Sdiv_ptg000003l_1672-R	Similar to FAX5: Protein FATTY ACID EXPORT 5 (Arabidopsis thaliana)	-79418	-80767	FALSE	TRUE	upstream	79418
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19024871	19026719	-	Sdiv_ptg000003l_1649-R	Similar to ATHX: Thioredoxin X%2C chloroplastic (Arabidopsis thaliana)	83790	81942	FALSE	TRUE	downstream	81942
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19023079	19025074	+	Sdiv_ptg000003l_1648-R	Similar to STP9: Sugar transport protein 9 (Arabidopsis thaliana)	85582	83587	FALSE	TRUE	downstream	83587
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19196611	19201871	+	Sdiv_ptg000003l_1673-R	Similar to POLIA: DNA polymerase I A%2C chloroplastic/mitochondrial (Arabidopsis thaliana)	-87950	-93210	FALSE	TRUE	upstream	87950
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19016956	19020536	-	Sdiv_ptg000003l_1647-R	Similar to TAF15: Transcription initiation factor TFIID subunit 15 (Arabidopsis thaliana)	91705	88125	FALSE	TRUE	downstream	88125
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19012871	19015335	-	Sdiv_ptg000003l_1646-R	Similar to At1g50280: BTB/POZ domain-containing protein At1g50280 (Arabidopsis thaliana)	95790	93326	FALSE	TRUE	downstream	93326
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19205684	19209509	-	Sdiv_ptg000003l_1674-R	Similar to TOR1L1: TORTIFOLIA1-like protein 1 (Arabidopsis thaliana)	-97023	-100848	FALSE	TRUE	upstream	97023
Chr3	19108661	5.564849676147211e-6	4.572143577062658e-16	0.5362233499438691	19001976	19009698	+	Sdiv_ptg000003l_1645-R	Similar to TIO: Serine/threonine-protein kinase TIO (Arabidopsis thaliana)	106685	98963	FALSE	TRUE	downstream	98963
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5375263	5383654	+	Sdiv_ptg000010l_1031-R	Similar to TRS130: Trafficking protein particle complex II-specific subunit 130 homolog (Arabidopsis thaliana)	5952	-2439	TRUE	TRUE	in_gene	0
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5384876	5386504	-	Sdiv_ptg000010l_1032-R	Similar to menG: Demethylmenaquinone methyltransferase (Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533))	-3661	-5289	FALSE	TRUE	upstream	3661
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5389019	5391829	-	Sdiv_ptg000010l_1033-R	Similar to AHL: PAP-specific phosphatase HAL2-like (Arabidopsis thaliana)	-7804	-10614	FALSE	TRUE	upstream	7804
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5367413	5370061	-	Sdiv_ptg000010l_1030-R	Similar to PHOS32: Universal stress protein PHOS32 (Arabidopsis thaliana)	13802	11154	FALSE	TRUE	downstream	11154
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5394332	5396886	+	Sdiv_ptg000010l_1034-R	Similar to PRMT10: Protein arginine N-methyltransferase PRMT10 (Arabidopsis thaliana)	-13117	-15671	FALSE	TRUE	upstream	13117
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5366120	5366492	+	Sdiv_ptg000010l_1029-R	Protein of unknown function	15095	14723	FALSE	TRUE	downstream	14723
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5406756	5411147	+	Sdiv_ptg000010l_1035-R	Similar to AGD5: ADP-ribosylation factor GTPase-activating protein AGD5 (Arabidopsis thaliana)	-25541	-29932	FALSE	TRUE	upstream	25541
Chr4	5381215	2.1505431869038498e-5	3.346135492476422e-12	1	5352304	5352699	-	Sdiv_ptg000010l_1028-R	Similar to PBP1: Calcium-binding protein PBP1 (Arabidopsis thaliana)	28911	28516	FALSE	TRUE	downstream	28516
